,Unnamed: 0,country,ccode,verified,year,month,day,source,mcgowan,csp,bs,banks,moreno,finer,janowitz,kennedy,ferguson,okane,thompson,luttwak,lunde,world_hand,combined,no_evidence,rebellion,no_overt,legal,no_exec,protest,autogolpe,assasination,invasion,unclear,id
565,823,Benin,434,2.0,1963,10,28,"New York Times. Oct 28, 1963",2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,565
566,1496,Algeria,615,,1963,9,-9,"New York Times. Sep 30, 1963",,,,,,1.0,,1.0,1.0,,,,,,0,0,0,1,0,0,0,0,0,0,0,566
567,1495,Algeria,615,,1963,-9,-9,"New York Times. Sep 30, 1963",,,,,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,567
568,822,Benin,434,,1963,10,23,"New York Times. Oct 28, 1963",,,,,,,,,,,,,2.0,,1,0,0,0,0,0,0,0,0,0,0,568
569,821,Benin,434,,1963,10,-9,"New York Times. Oct 28, 1963",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,569
570,819,Senegal,433,,1963,12,17,none,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,570
571,398,Ecuador,130,,1963,7,12,"New York Times. Jul 12, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,571
572,1059,Togo,461,,1963,1,14,"New York Times, Jan 14, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,572
573,1058,Togo,461,2.0,1963,1,13,"New York Times, Jan 14, 1963",2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,573
574,1057,Togo,461,,1963,1,-9,"New York Times, Jan 14, 1963",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,574
575,1056,Togo,461,,1963,-9,-9,"New York Times, Jan 14, 1963",,,2.0,,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,575
576,1195,Congo,484,,1963,8,16,"New York Times. Aug 16, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,576
577,1194,Congo,484,2.0,1963,8,15,"New York Times. Aug 16, 1963",2.0,2.0,2.0,2.0,,,,2.0,2.0,,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,577
578,1193,Congo,484,,1963,8,12,"New York Times. Aug 16, 1963",,,,,,,,,,,,2.0,,,1,0,0,0,0,0,0,0,0,0,0,578
579,1648,Iraq,645,2.0,1963,11,18,"New York Times. Nov 18, 1963",,2.0,,,,,2.0,2.0,,,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,579
580,1637,Iraq,645,2.0,1963,2,8,"New York Times. Feb 9, 1963",,2.0,,,,,2.0,2.0,,,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,580
581,820,Benin,434,,1963,-9,-9,"New York Times. Oct 28, 1963",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,581
582,397,Ecuador,130,2.0,1963,7,11,"New York Times. Jul 12, 1963",,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,582
583,1635,Iraq,645,,1963,-9,-9,unclear,,,2.0,2.0,,2.0,,,1.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,583
584,395,Ecuador,130,,1963,-9,-9,"New York Times. Jul 12, 1963",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,584
585,1798,Yemen Arab Republic; N. Yemen,678,,1963,1,28,"New York Times. Jan 28, 1963",,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,585
586,1236,Democratic Republic of the Congo,490,,1963,-9,-9,"New York Times. Sept 20, 1962",,,1.0,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,586
587,168,Honduras,91,,1963,10,4,"New York Times. Oct 4, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,587
588,167,Honduras,91,2.0,1963,10,3,"New York Times. Oct 4, 1963",,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,588
589,659,Argentina,160,,1963,4,3,"New York Times. April 2-3, 1963",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,589
590,658,Argentina,160,1.0,1963,4,2,"New York Times. April 2-3, 1963",,,,,1.0,,,1.0,,,,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,590
591,657,Argentina,160,,1963,4,-9,"New York Times. April 2-3, 1963",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,591
592,656,Argentina,160,,1963,3,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,592
593,655,Argentina,160,,1963,-9,-9,unclear,,,1.0,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,1,593
594,1237,Democratic Republic of the Congo,490,,1963,9,20,"New York Times. Sep 20, 1963",,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,594
595,1238,Democratic Republic of the Congo,490,,1963,11,19,"New York Times. Sept 20, 1962",1.0,,,,,,,2.0,,,,,1.0,,0,0,0,1,0,0,0,0,0,0,0,595
596,166,Honduras,91,,1963,10,-9,"New York Times. Oct 4, 1963",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,596
597,165,Honduras,91,,1963,3,30,none,,,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,0,0,0,0,597
598,164,Honduras,91,,1963,-9,-9,unclear,,,2.0,2.0,,2.0,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,598
599,2075,Republic of Vietnam,817,,1963,-9,-9,"New York Times. Nov 2, 1963",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,599
600,2076,Republic of Vietnam,817,,1963,11,-9,"New York Times. Nov 2, 1963",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,600
601,2077,Republic of Vietnam,817,2.0,1963,11,1,"New York Times. Nov 2, 1963",,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,601
602,2078,Republic of Vietnam,817,,1963,11,2,"New York Times. Nov 2, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,602
603,1633,Iraq,645,,1963,-9,-9,unclear,,,2.0,2.0,,2.0,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,603
604,1634,Iraq,645,,1963,-9,-9,unclear,,,2.0,2.0,,1.0,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,604
605,40,Haiti,41,,1963,-9,-9,"Sunday Times (London). Aug 7, 1963",,,1.0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,605
606,396,Ecuador,130,,1963,7,-9,"New York Times. Jul 12, 1963",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,606
607,128,Guatemala,90,,1963,4,1,"New York Times. Apr 1, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,607
608,907,Ivory Coast,437,,1963,9,-9,"New York Times. Jan 10, 16, 1963",,,,,,,,1.0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,608
609,127,Guatemala,90,2.0,1963,3,30,"New York Times. Apr 1, 1963",,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,609
610,1155,Chad,483,,1963,-9,-9,"http://www.country-studies.com/chad/tombalbaye-era,-1960-75.html",,,,,,,,1.0,,,,,,,0,0,0,0,0,0,1,0,0,0,0,610
611,1476,Morocco,600,,1963,7,-9,"New York Times. Jul 18, 1963",,,,,,,,1.0,,,,,,,0,0,0,0,0,0,0,1,0,0,0,611
612,1645,Iraq,645,,1963,11,13,"New York Times. Nov 14, 1963",,,,,,,,1.0,,,1.0,,,1.0,0,0,1,0,0,0,0,0,0,0,0,612
613,1646,Iraq,645,,1963,11,14,"New York Times. Nov 14, 1963",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,613
614,81,Dominican Republic,42,,1963,9,-9,"New York Times. Sep 26, 1963",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,614
615,1739,Syria,652,,1963,-9,-9,unclear,,,2.0,2.0,,1.0,,,1.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,615
616,1740,Syria,652,,1963,-9,-9,unclear,,,2.0,2.0,,1.0,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,616
617,1741,Syria,652,,1963,1,-9,"New York Times. Jan 16, 1963",,,,,,,,1.0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,617
618,1742,Syria,652,,1963,3,-9,"New York Times. Mar 9, 1963",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,618
619,1743,Syria,652,2.0,1963,3,8,"New York Times. Mar 9, 1963",,2.0,,,,,2.0,2.0,,,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,619
620,1744,Syria,652,,1963,3,9,"New York Times. Mar 9, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,620
621,1745,Syria,652,,1963,5,12,"New York Times. May 12, 1963",,,,,,,,,,,,,,1.0,0,0,0,0,1,0,0,0,0,0,0,621
622,1746,Syria,652,,1963,7,-9,"New York Times. Jul 19, 1963",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,622
623,1747,Syria,652,,1963,7,-9,"New York Times. Jul 19, 1963",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,623
624,1748,Syria,652,1.0,1963,7,18,"New York Times. Jul 19, 1963",,,,,,,,1.0,,,1.0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,624
625,1749,Syria,652,,1963,7,19,"New York Times. Jul 19, 1963",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,625
626,1647,Iraq,645,,1963,11,16,"New York Times. Nov 18, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,626
627,1609,Turkey,640,,1963,-9,-9,"New York Times. May 21, 1963",,,1.0,,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,627
628,82,Dominican Republic,42,2.0,1963,9,25,"New York Times. Sep 26, 1963",,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,628
629,83,Dominican Republic,42,,1963,9,26,"New York Times. Sep 26, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,629
630,1610,Turkey,640,,1963,5,-9,"New York Times. May 21, 1963",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,630
631,1611,Turkey,640,1.0,1963,5,20,"New York Times. May 21, 1963",,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,631
632,1612,Turkey,640,,1963,5,21,"New York Times. May 21, 1963",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,632
633,2045,Laos,812,,1963,-9,-9,New York Times. various,,,,,,1.0,,,1.0,,,,,,0,0,1,0,0,0,0,0,0,0,0,633
634,463,Brazil,140,1.0,1963,9,12,"New York Times. September 13, 1963.",,,,,,,,,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,634
635,961,Liberia,450,,1963,-9,-9,"New York Times. Feb 6, 1963",,,1.0,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,635
636,962,Liberia,450,,1963,2,-9,"New York Times. Feb 6, 1963",,,1.0,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,636
637,41,Haiti,41,,1963,8,8,"New York Times. Aug 8, 1963",,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,637
638,1638,Iraq,645,,1963,2,9,"New York Times. Feb 9, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,638
639,1639,Iraq,645,,1963,5,27,none,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,639
640,1640,Iraq,645,,1963,6,4,none,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,640
641,435,Peru,135,,1963,-9,-9,"New York Times (1857-Current file). Mar 4, 1963",,,2.0,,,2.0,,,2.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,641
642,1192,Congo,484,,1963,8,-9,"New York Times. Aug 16, 1963",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,642
643,436,Peru,135,,1963,3,-9,"New York Times (1857-Current file). Mar 4, 1963",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,643
644,437,Peru,135,2.0,1963,3,3,"New York Times (1857-Current file). Mar 4, 1963",,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,644
645,438,Peru,135,,1963,3,4,"New York Times (1857-Current file). Mar 4, 1963",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,645
646,126,Guatemala,90,,1963,3,-9,"New York Times. Apr 1, 1963",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,646
647,80,Dominican Republic,42,,1963,-9,-9,"New York Times. Sep 26, 1963",,,2.0,2.0,1.0,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,647
648,1641,Iraq,645,,1963,7,-9,"New York Times. Jul 4, 1963",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,648
649,1191,Congo,484,,1963,-9,-9,"New York Times. Aug 16, 1963",,,2.0,2.0,,,,,2.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,649
650,906,Ivory Coast,437,,1963,1,-9,"New York Times. Jan 10, 16, 1963",,,,,,,,1.0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,650
651,125,Guatemala,90,,1963,-9,-9,"New York Times. Apr 1, 1963",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,651
652,1642,Iraq,645,,1963,7,3,"New York Times. Jul 4, 1963",,,,,,,,1.0,,,1.0,,,,0,0,1,0,0,0,0,0,0,0,0,652
653,1643,Iraq,645,,1963,11,-9,New York Times. various,,,,,,,2.0,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,653
654,1644,Iraq,645,,1963,11,-9,New York Times. various,,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,654
655,1953,Myanmar,775,,1964,2,-9,"New York Times. Feb 23, 1964",,,,,,,,2.0,,,,,,,0,0,1,0,0,0,0,0,0,0,0,655
656,1650,Iraq,645,,1964,9,5,"Simons (1994). 'iraq: from sumer to saddam', p. 276",,1.0,,,,,,1.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,656
657,826,Benin,434,,1964,3,16,"New York Times. Mar 16, 1964",,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,657
658,692,Uruguay,165,,1964,1,27,"New York Times. Jan 20, 1964",,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,658
659,2046,Laos,812,,1964,-9,-9,"New York Times. Apr 19, 1964",,,2.0,2.0,,,,,2.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,659
660,1543,Sudan,625,,1964,10,26,"New York Times. Oct 31, 1964",,,,,,2.0,,2.0,2.0,,2.0,,,,0,0,0,0,0,0,1,0,0,0,0,660
661,1544,Sudan,625,,1964,10,30,New York Times. various,,,,,,,,,,,,,,2.0,0,0,0,0,0,0,1,0,0,0,0,661
662,2048,Laos,812,2.0,1964,4,19,"New York Times. Apr 19, 1964",,2.0,2.0,2.0,,,,1.0,2.0,,,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,662
663,2047,Laos,812,,1964,4,-9,"New York Times. Apr 19, 1964",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,663
664,1651,Iraq,645,,1964,9,12,none,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,664
665,742,Cyprus,352,,1964,4,21,"New York Times. Apr 22, 1964",,,,,,,,,,,,,,2.0,0,0,0,0,1,0,0,0,0,0,0,665
666,1545,Sudan,625,,1964,11,16,"New York Times. Nov 16, 1964",,,,,,,,,,,,,,2.0,0,0,0,0,1,0,0,0,0,0,0,666
667,1060,Togo,461,,1964,7,4,none,,1.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,667
668,1706,Egypt,651,,1964,-9,-9,none,,,,,,,,1.0,,,,,,,0,1,0,0,0,0,0,0,0,0,0,668
669,1649,Iraq,645,,1964,9,-9,"Simons (1994). 'iraq: from sumer to saddam', p. 276",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,669
670,2079,Republic of Vietnam,817,,1964,-9,-9,unclear,,,2.0,2.0,,1.0,,,1.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,670
671,1541,Sudan,625,,1964,-9,-9,"New York Times. Oct 31, 1964",,,,,,2.0,,,2.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,671
672,1118,Gabon,481,,1964,2,-9,"New York Times. Feb 20, 1964",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,672
673,1117,Gabon,481,,1964,-9,-9,"New York Times. Feb 20, 1964",,,2.0,2.0,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,673
674,1542,Sudan,625,,1964,10,-9,"New York Times. Oct 31, 1964",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,674
675,1116,Gabon,481,,1964,-9,-9,"New York Times. Feb 20, 1964",,,2.0,2.0,,1.0,,,1.0,,,,,,1,0,0,0,0,0,0,0,0,0,0,675
676,464,Brazil,140,,1964,-9,-9,unclear,,,2.0,2.0,,2.0,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,1,676
677,465,Brazil,140,,1964,3,-9,"New York Times. April 5, 1964",,,,,,,2.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,677
678,466,Brazil,140,2.0,1964,3,30,"New York Times. April 5, 1964",,,,,,,2.0,,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,678
679,467,Brazil,140,,1964,4,-9,"New York Times. April 5, 1964",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,679
680,468,Brazil,140,2.0,1964,4,1,"New York Times. April 5, 1964",,2.0,,,2.0,,,2.0,,,,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,680
681,469,Brazil,140,,1964,4,3,"New York Times. April 5, 1964",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,681
682,1750,Syria,652,,1964,4,16,"New York Times. Apr 16, 17, 1964",,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,682
683,1019,Ghana,452,,1964,1,2,"New York Times. Jun 3, 1964",1.0,,2.0,2.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,683
684,1018,Ghana,452,,1964,-9,-9,"New York Times. Jun 3, 1964",,,2.0,2.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,684
685,1299,Tanzania,510,,1964,1,20,"Parsons (2003, 4)",1.0,1.0,1.0,,,,,1.0,,,,1.0,,,0,0,1,0,0,0,0,0,0,0,0,685
686,1298,Tanzania,510,,1964,1,19,"Parsons (2003, 4)",,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,686
687,1297,Tanzania,510,,1964,1,-9,"Parsons (2003, 4)",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,687
688,1296,Tanzania,510,,1964,-9,-9,"Parsons (2003, 4)",,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,688
689,1292,Kenya,501,,1964,1,-9,Bienen 1968; Parsons 2003,,,,,,,,1.0,,,,,,,0,0,1,0,0,0,0,0,0,0,0,689
690,1254,Uganda,500,,1964,1,23,Bienen 1968; Parsons 2003,,,1.0,,,,,1.0,,,,1.0,,1.0,0,0,0,0,0,1,0,0,0,0,0,690
691,1253,Uganda,500,,1964,1,-9,Bienen 1968; Parsons 2003,,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,691
692,1252,Uganda,500,,1964,-9,-9,Bienen 1968; Parsons 2003,,,1.0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,692
693,43,Haiti,41,,1964,4,2,"New York Times. Apr 2, 1964",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,693
694,42,Haiti,41,,1964,4,1,"New York Times. Apr 2, 1964",,,,,2.0,,,,,,,,,2.0,0,0,0,0,0,0,0,1,0,0,0,694
695,507,Bolivia,145,,1964,-9,-9,"New York Times. Nov 4, 1964.",,,2.0,2.0,,2.0,,,2.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,695
696,508,Bolivia,145,,1964,11,-9,"New York Times. Nov 4, 1964.",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,696
697,509,Bolivia,145,2.0,1964,11,3,"New York Times. Nov 4, 1964.",,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,697
698,510,Bolivia,145,,1964,11,4,"New York Times. Nov 4, 1964.",,2.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,698
699,511,Bolivia,145,,1964,11,5,"New York Times. Nov 4, 1964.",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,699
700,1239,Democratic Republic of the Congo,490,,1964,8,15,"New York Times. Aug 16, 1964",,,,,,,,,,,,,1.0,,0,0,1,0,0,0,0,0,0,0,0,700
701,1119,Gabon,481,1.0,1964,2,17,"New York Times. Feb 20, 1964",1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,701
702,2085,Republic of Vietnam,817,,1964,12,20,"New York Times. Dec 20, 1964",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,702
703,234,Nicaragua,93,,1964,9,25,"New York Times. Sep 25, 26, 1964",,,,,,,,,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,0,703
704,2081,Republic of Vietnam,817,2.0,1964,1,30,"New York Times. Jan 30, 1964",,2.0,,,,,,2.0,,,2.0,,,2.0,0,0,0,0,0,0,0,0,0,0,0,704
705,1120,Gabon,481,,1964,2,18,"New York Times. Feb 20, 1964",,1.0,,,,,,,,,,,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,705
706,2083,Republic of Vietnam,817,,1964,9,14,"New York Times. Sep 13, 1964",,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,0,0,706
707,1122,Gabon,481,,1964,2,21,"New York Times. Feb 20, 1964",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,707
708,1497,Algeria,615,,1964,6,-9,"New York Times. Jul 2, 1964",,,,,,,,1.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,708
709,889,Niger,436,,1964,10,15,"New York Times. Oct 15, 1964",,,,,,,,,,,,,,1.0,0,0,1,0,0,0,0,0,0,0,0,709
710,1121,Gabon,481,,1964,2,19,"New York Times. Feb 20, 1964",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,710
711,1498,Algeria,615,1.0,1964,6,30,"New York Times. Jul 2, 1964",,,,,,,,1.0,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,711
712,2082,Republic of Vietnam,817,1.0,1964,9,13,"New York Times. Sep 13, 1964",,1.0,,,,,,,,,1.0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,712
713,2084,Republic of Vietnam,817,,1964,12,19,"New York Times. Dec 20, 1964",,,,,,,,,,,2.0,,,2.0,0,0,0,0,0,1,0,0,0,0,0,713
714,2080,Republic of Vietnam,817,,1964,1,-9,"New York Times. Jan 30, 1964",,,,,,,,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,714
715,833,Benin,434,2.0,1965,11,29,"New York Times. Nov 28, 30 1965",2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,715
716,84,Dominican Republic,42,,1965,-9,-9,"New York Times. 04/26, 11/24 or 11/23, 1965",,,1.0,2.0,1.0,,,,,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,716
717,832,Benin,434,,1965,11,22,"New York Times. Nov 28, 30 1965",,,,,,,,,,,,,2.0,,1,0,0,0,0,0,0,0,0,0,0,717
718,831,Benin,434,,1965,11,17,"New York Times. Nov 28, 30 1965",,,,,,,,,,,,,2.0,,1,0,0,0,0,0,0,0,0,0,0,718
719,830,Benin,434,,1965,11,-9,"New York Times. Nov 28, 30 1965",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,719
720,1501,Algeria,615,2.0,1965,6,19,"New York Times. Jun 20, 1965",,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,720
721,1502,Algeria,615,,1965,6,20,"New York Times. Jun 20, 1965",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,721
722,2054,Laos,812,1.0,1965,3,28,"New York Times. Mar 29, 1965",,,,,,,,1.0,,,1.0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,722
723,1242,Democratic Republic of the Congo,490,2.0,1965,11,25,"New York Times. Nov 26, 1965",2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,723
724,1302,Burundi,516,,1965,-9,-9,unclear,,,1.0,,,1.0,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,1,724
725,835,Benin,434,,1965,12,-9,"New York Times. Dec 23, 1965.",,,,,,,2.0,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,725
726,836,Benin,434,,1965,12,15,"New York Times. Dec 23, 1965.",,,,,,,,,,,,,,2.0,1,0,0,0,0,0,0,0,0,0,0,726
727,837,Benin,434,2.0,1965,12,22,"New York Times. Dec 23, 1965.",2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,727
728,1199,Congo,484,,1965,7,14,"New York Times. Jul 17, 1965",,,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,1,0,0,0,728
729,1200,Congo,484,,1965,12,15,none,,,,,,,,,,,,,,1.0,0,1,0,0,0,0,0,0,0,0,0,729
730,1241,Democratic Republic of the Congo,490,,1965,11,-9,"New York Times. Nov 26, 1965",,,,,,,2.0,2.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,730
